fecha;valorUVR;variacion_diaria;variacion_mensual;variacion_anual;variacion_ano_corrido
8/07/2011;1,963,421;0,01;0,24;2,96;2,89
9/07/2011;1,963,604;0,01;0,25;2,97;2,9
10/07/2011;1,963,787;0,01;0,25;2,97;2,91
11/07/2011;196,397;0,01;0,26;2,98;2,92
12/07/2011;1,964,154;0,01;0,26;2,99;2,93
13/07/2011;1,964,337;0,01;0,27;2,99;2,94
14/07/2011;196,452;0,01;0,27;3;2,95
15/07/2011;1,964,703;0,01;0,28;3;2,96
16/07/2011;1,964,905;0,01;0,28;3,01;2,97
17/07/2011;1,965,108;0,01;0,28;3,02;2,98
18/07/2011;1,965,311;0,01;0,28;3,03;2,99
19/07/2011;1,965,513;0,01;0,28;3,03;3
20/07/2011;1,965,716;0,01;0,28;3,04;3,01
21/07/2011;1,965,918;0,01;0,29;3,05;3,02
22/07/2011;1,966,121;0,01;0,29;3,05;3,03
23/07/2011;1,966,324;0,01;0,29;3,06;3,04
24/07/2011;1,966,526;0,01;0,29;3,07;3,05
25/07/2011;1,966,729;0,01;0,29;3,07;3,06
26/07/2011;1,966,932;0,01;0,29;3,08;3,07
27/07/2011;1,967,134;0,01;0,29;3,09;3,08
28/07/2011;1,967,337;0,01;0,29;3,1;3,09
29/07/2011;196,754;0,01;0,29;3,1;3,1
30/07/2011;1,967,743;0,01;0,29;3,11;3,12
31/07/2011;1,967,945;0,01;0,31;3,12;3,13
1/08/2011;1,968,148;0,01;0,31;3,12;3,14
2/08/2011;1,968,351;0,01;0,31;3,13;3,15
3/08/2011;1,968,554;0,01;0,31;3,14;3,16
4/08/2011;1,968,757;0,01;0,31;3,14;3,17
5/08/2011;196,896;0,01;0,31;3,15;3,18
6/08/2011;1,969,163;0,01;0,31;3,16;3,19
7/08/2011;1,969,366;0,01;0,31;3,17;3,2
8/08/2011;1,969,569;0,01;0,31;3,17;3,21
9/08/2011;1,969,772;0,01;0,31;3,18;3,22
10/08/2011;1,969,975;0,01;0,32;3,19;3,23
11/08/2011;1,970,178;0,01;0,32;3,19;3,24
12/08/2011;1,970,381;0,01;0,32;3,2;3,25
13/08/2011;1,970,584;0,01;0,32;3,21;3,26
14/08/2011;1,970,787;0,01;0,32;3,21;3,27
15/08/2011;197,099;0,01;0,32;3,22;3,29
16/08/2011;1,971,079;0;0,31;3,23;3,29
17/08/2011;1,971,168;0;0,31;3,23;3,29
18/08/2011;1,971,257;0;0,3;3,24;3,3
19/08/2011;1,971,346;0;0,3;3,25;3,3
20/08/2011;1,971,435;0;0,29;3,25;3,31
21/08/2011;1,971,524;0;0,29;3,26;3,31
22/08/2011;1,971,613;0;0,28;3,26;3,32
23/08/2011;1,971,702;0;0,27;3,27;3,32
24/08/2011;1,971,791;0;0,27;3,27;3,33
25/08/2011;197,188;0;0,26;3,28;3,33
26/08/2011;1,971,969;0;0,26;3,29;3,34
27/08/2011;1,972,058;0;0,25;3,29;3,34
28/08/2011;1,972,147;0;0,24;3,3;3,35
29/08/2011;1,972,236;0;0,24;3,3;3,35
30/08/2011;1,972,325;0;0,23;3,31;3,36
31/08/2011;1,972,414;0;0,23;3,32;3,36
1/09/2011;1,972,503;0;0,22;3,32;3,36
2/09/2011;1,972,592;0;0,22;3,33;3,37
3/09/2011;1,972,681;0;0,21;3,33;3,37
4/09/2011;197,277;0;0,2;3,34;3,38
5/09/2011;1,972,859;0;0,2;3,35;3,38
6/09/2011;1,972,948;0;0,19;3,35;3,39
7/09/2011;1,973,037;0;0,19;3,36;3,39
8/09/2011;1,973,126;0;0,18;3,36;3,4
9/09/2011;1,973,215;0;0,17;3,37;3,4
10/09/2011;1,973,304;0;0,17;3,38;3,41
11/09/2011;1,973,393;0;0,16;3,38;3,41
12/09/2011;1,973,482;0;0,16;3,39;3,42
13/09/2011;1,973,571;0;0,15;3,39;3,42
14/09/2011;197,366;0;0,15;3,4;3,43
15/09/2011;1,973,749;0;0,14;3,41;3,43
16/09/2011;1,973,729;0;0,13;3,4;3,43
17/09/2011;197,371;0;0,13;3,4;3,43
18/09/2011;197,369;0;0,12;3,39;3,43
19/09/2011;197,367;0;0,12;3,39;3,43
20/09/2011;197,365;0;0,11;3,38;3,42
21/09/2011;1,973,631;0;0,11;3,38;3,42
22/09/2011;1,973,611;0;0,1;3,37;3,42
23/09/2011;1,973,591;0;0,1;3,37;3,42
24/09/2011;1,973,571;0;0,09;3,36;3,42
25/09/2011;1,973,552;0;0,08;3,36;3,42
26/09/2011;1,973,532;0;0,08;3,35;3,42
27/09/2011;1,973,512;0;0,07;3,35;3,42
28/09/2011;1,973,492;0;0,07;3,34;3,42
29/09/2011;1,973,473;0;0,06;3,34;3,42
30/09/2011;1,973,453;0;0,06;3,33;3,41
1/10/2011;1,973,433;0;0,05;3,33;3,41
2/10/2011;1,973,413;0;0,04;3,32;3,41
3/10/2011;1,973,394;0;0,04;3,32;3,41
4/10/2011;1,973,374;0;0,03;3,32;3,41
5/10/2011;1,973,354;0;0,03;3,31;3,41
6/10/2011;1,973,334;0;0,02;3,31;3,41
7/10/2011;1,973,315;0;0,01;3,3;3,41
8/10/2011;1,973,295;0;0,01;3,3;3,41
9/10/2011;1,973,275;0;0;3,29;3,4
10/10/2011;1,973,256;0;0;3,29;3,4
11/10/2011;1,973,236;0;-0,01;3,28;3,4
12/10/2011;1,973,216;0;-0,01;3,28;3,4
13/10/2011;1,973,196;0;-0,02;3,27;3,4
14/10/2011;1,973,177;0;-0,02;3,27;3,4
15/10/2011;1,973,157;0;-0,03;3,26;3,4
16/10/2011;1,973,354;0,01;-0,02;3,28;3,41
17/10/2011;1,973,551;0,01;-0,01;3,29;3,42
18/10/2011;1,973,748;0,01;0;3,31;3,43
19/10/2011;1,973,945;0,01;0,01;3,32;3,44
20/10/2011;1,974,142;0,01;0,02;3,34;3,45
21/10/2011;1,974,339;0,01;0,04;3,35;3,46
22/10/2011;1,974,537;0,01;0,05;3,37;3,47
23/10/2011;1,974,734;0,01;0,06;3,38;3,48
24/10/2011;1,974,931;0,01;0,07;3,4;3,49
25/10/2011;1,975,128;0,01;0,08;3,41;3,5
26/10/2011;1,975,325;0,01;0,09;3,43;3,51
27/10/2011;1,975,523;0,01;0,1;3,44;3,52
28/10/2011;197,572;0,01;0,11;3,46;3,53
29/10/2011;1,975,917;0,01;0,12;3,47;3,54
30/10/2011;1,976,114;0,01;0,13;3,49;3,55
31/10/2011;1,976,312;0,01;0,14;3,5;3,56
1/11/2011;1,976,509;0,01;0,16;3,52;3,57
2/11/2011;1,976,706;0,01;0,17;3,53;3,58
3/11/2011;1,976,904;0,01;0,18;3,55;3,6
4/11/2011;1,977,101;0,01;0,19;3,56;3,61
5/11/2011;1,977,299;0,01;0,2;3,58;3,62
6/11/2011;1,977,496;0,01;0,21;3,59;3,63
7/11/2011;1,977,693;0,01;0,22;3,61;3,64
8/11/2011;1,977,891;0,01;0,23;3,62;3,65
9/11/2011;1,978,088;0,01;0,24;3,64;3,66
10/11/2011;1,978,286;0,01;0,25;3,65;3,67
11/11/2011;1,978,483;0,01;0,27;3,67;3,68
12/11/2011;1,978,681;0,01;0,28;3,68;3,69
13/11/2011;1,978,879;0,01;0,29;3,7;3,7
14/11/2011;1,979,076;0,01;0,3;3,71;3,71
15/11/2011;1,979,274;0,01;0,31;3,73;3,72
16/11/2011;1,979,399;0,01;0,31;3,74;3,73
17/11/2011;1,979,524;0,01;0,3;3,75;3,73
18/11/2011;197,965;0,01;0,3;3,76;3,74
19/11/2011;1,979,775;0,01;0,3;3,77;3,75
20/11/2011;197,99;0,01;0,29;3,78;3,75
21/11/2011;1,980,026;0,01;0,29;3,79;3,76
22/11/2011;1,980,151;0,01;0,28;3,8;3,77
23/11/2011;1,980,276;0,01;0,28;3,81;3,77
24/11/2011;1,980,401;0,01;0,28;3,81;3,78
25/11/2011;1,980,527;0,01;0,27;3,82;3,78
26/11/2011;1,980,652;0,01;0,27;3,83;3,79
27/11/2011;1,980,777;0,01;0,27;3,84;3,8
28/11/2011;1,980,903;0,01;0,26;3,85;3,8
29/11/2011;1,981,028;0,01;0,26;3,86;3,81
30/11/2011;1,981,153;0,01;0,25;3,87;3,82
1/12/2011;1,981,279;0,01;0,24;3,88;3,82
2/12/2011;1,981,404;0,01;0,24;3,89;3,83
3/12/2011;198,153;0,01;0,23;3,9;3,84
4/12/2011;1,981,655;0,01;0,23;3,91;3,84
5/12/2011;198,178;0,01;0,23;3,92;3,85
6/12/2011;1,981,906;0,01;0,22;3,93;3,86
7/12/2011;1,982,031;0,01;0,22;3,94;3,86
8/12/2011;1,982,157;0,01;0,22;3,95;3,87
9/12/2011;1,982,282;0,01;0,21;3,96;3,88
10/12/2011;1,982,407;0,01;0,21;3,97;3,88
11/12/2011;1,982,533;0,01;0,2;3,98;3,89
12/12/2011;1,982,658;0,01;0,2;3,99;3,9
13/12/2011;1,982,784;0,01;0,2;4;3,9
14/12/2011;1,982,909;0,01;0,19;4,01;3,91
15/12/2011;1,983,035;0,01;0,19;4,02;3,92
16/12/2011;1,983,124;0;0,19;4,02;3,92
17/12/2011;1,983,214;0;0,19;4,01;3,93
18/12/2011;1,983,303;0;0,18;4,01;3,93
19/12/2011;1,983,393;0;0,18;4,01;3,94
20/12/2011;1,983,483;0;0,18;4,01;3,94
21/12/2011;1,983,572;0;0,18;4,01;3,94
22/12/2011;1,983,662;0;0,18;4,01;3,95
23/12/2011;1,983,751;0;0,18;4;3,95
24/12/2011;1,983,841;0;0,17;4;3,96
25/12/2011;198,393;0;0,17;4;3,96
26/12/2011;198,402;0;0,17;4;3,97
27/12/2011;1,984,109;0;0,17;4;3,97
28/12/2011;1,984,199;0;0,17;4;3,98
29/12/2011;1,984,288;0;0,16;3,99;3,98
30/12/2011;1,984,378;0;0,16;3,99;3,99
31/12/2011;1,984,467;0;0,17;3,99;3,99
1/01/2012;1,984,557;0;0,17;3,99;0
2/01/2012;1,984,647;0;0,16;3,99;0,01
3/01/2012;1,984,736;0;0,16;3,99;0,01
4/01/2012;1,984,826;0;0,16;3,98;0,02
5/01/2012;1,984,915;0;0,16;3,98;0,02
6/01/2012;1,985,005;0;0,16;3,98;0,03
7/01/2012;1,985,094;0;0,15;3,98;0,03
8/01/2012;1,985,184;0;0,15;3,98;0,04
9/01/2012;1,985,274;0;0,15;3,98;0,04
10/01/2012;1,985,363;0;0,15;3,97;0,05
11/01/2012;1,985,453;0;0,15;3,97;0,05
12/01/2012;1,985,542;0;0,15;3,97;0,05
13/01/2012;1,985,632;0;0,14;3,97;0,06
14/01/2012;1,985,722;0;0,14;3,97;0,06
15/01/2012;1,985,811;0;0,14;3,97;0,07
16/01/2012;198,608;0,01;0,15;3,96;0,08
17/01/2012;1,986,348;0,01;0,16;3,95;0,09
18/01/2012;1,986,617;0,01;0,17;3,94;0,11
19/01/2012;1,986,885;0,01;0,18;3,94;0,12
20/01/2012;1,987,154;0,01;0,19;3,93;0,14
21/01/2012;1,987,423;0,01;0,19;3,92;0,15
22/01/2012;1,987,691;0,01;0,2;3,91;0,16
23/01/2012;198,796;0,01;0,21;3,91;0,18
24/01/2012;1,988,229;0,01;0,22;3,9;0,19
25/01/2012;1,988,498;0,01;0,23;3,89;0,2
26/01/2012;1,988,766;0,01;0,24;3,88;0,22
27/01/2012;1,989,035;0,01;0,25;3,87;0,23
28/01/2012;1,989,304;0,01;0,26;3,87;0,24
29/01/2012;1,989,573;0,01;0,27;3,86;0,26
30/01/2012;1,989,842;0,01;0,28;3,85;0,27
31/01/2012;1,990,111;0,01;0,28;3,84;0,28
1/02/2012;199,038;0,01;0,29;3,84;0,3
2/02/2012;199,065;0,01;0,3;3,83;0,31
3/02/2012;1,990,919;0,01;0,31;3,82;0,33
4/02/2012;1,991,188;0,01;0,32;3,81;0,34
5/02/2012;1,991,457;0,01;0,33;3,81;0,35
6/02/2012;1,991,726;0,01;0,34;3,8;0,37
7/02/2012;1,991,996;0,01;0,35;3,79;0,38
8/02/2012;1,992,265;0,01;0,36;3,78;0,39
9/02/2012;1,992,534;0,01;0,37;3,77;0,41
10/02/2012;1,992,804;0,01;0,37;3,77;0,42
11/02/2012;1,993,073;0,01;0,38;3,76;0,43
12/02/2012;1,993,343;0,01;0,39;3,75;0,45
13/02/2012;1,993,612;0,01;0,4;3,74;0,46
14/02/2012;1,993,882;0,01;0,41;3,74;0,47
15/02/2012;1,994,151;0,01;0,42;3,73;0,49
16/02/2012;1,994,651;0,03;0,43;3,72;0,51
17/02/2012;1,995,152;0,03;0,44;3,71;0,54
18/02/2012;1,995,652;0,03;0,45;3,71;0,56
19/02/2012;1,996,153;0,03;0,47;3,7;0,59
20/02/2012;1,996,653;0,03;0,48;3,69;0,61
21/02/2012;1,997,154;0,03;0,49;3,68;0,64
22/02/2012;1,997,655;0,03;0,5;3,68;0,66
23/02/2012;1,998,156;0,03;0,51;3,67;0,69
24/02/2012;1,998,657;0,03;0,52;3,66;0,72
25/02/2012;1,999,159;0,03;0,54;3,65;0,74
26/02/2012;199,966;0,03;0,55;3,65;0,77
27/02/2012;2,000,162;0,03;0,56;3,64;0,79
28/02/2012;2,000,664;0,03;0,57;3,63;0,82
29/02/2012;2,001,165;0,03;0,58;3,66;0,84
1/03/2012;2,001,667;0,03;0,57;3,65;0,87
2/03/2012;200,217;0,03;0,58;3,64;0,89
3/03/2012;2,002,672;0,03;0,59;3,63;0,92
4/03/2012;2,003,174;0,03;0,6;3,63;0,94
5/03/2012;2,003,677;0,03;0,61;3,62;0,97
6/03/2012;2,004,179;0,03;0,63;3,61;0,99
7/03/2012;2,004,682;0,03;0,64;3,6;1,02
8/03/2012;2,005,185;0,03;0,65;3,6;1,04
9/03/2012;2,005,688;0,03;0,66;3,59;1,07
10/03/2012;2,006,191;0,03;0,67;3,58;1,09
11/03/2012;2,006,694;0,03;0,68;3,57;1,12
12/03/2012;2,007,197;0,03;0,7;3,57;1,15
13/03/2012;2,007,701;0,03;0,71;3,56;1,17
14/03/2012;2,008,205;0,03;0,72;3,55;1,2
15/03/2012;2,008,708;0,03;0,73;3,54;1,22
16/03/2012;2,009,102;0,02;0,72;3,54;1,24
17/03/2012;2,009,496;0,02;0,72;3,54;1,26
18/03/2012;2,009,891;0,02;0,71;3,54;1,28
19/03/2012;2,010,285;0,02;0,71;3,55;1,3
20/03/2012;2,010,679;0,02;0,7;3,55;1,32
21/03/2012;2,011,074;0,02;0,7;3,55;1,34
22/03/2012;2,011,468;0,02;0,69;3,55;1,36
23/03/2012;2,011,863;0,02;0,69;3,55;1,38
24/03/2012;2,012,258;0,02;0,68;3,55;1,4
25/03/2012;2,012,652;0,02;0,67;3,55;1,42
26/03/2012;2,013,047;0,02;0,67;3,55;1,44
27/03/2012;2,013,442;0,02;0,66;3,55;1,46
28/03/2012;2,013,837;0,02;0,66;3,55;1,48
29/03/2012;2,014,232;0,02;0,65;3,55;1,5
30/03/2012;2,014,628;0,02;0,67;3,55;1,52
31/03/2012;2,015,023;0,02;0,69;3,55;1,54
1/04/2012;2,015,418;0,02;0,69;3,55;1,56
2/04/2012;2,015,814;0,02;0,68;3,55;1,58
3/04/2012;2,016,209;0,02;0,68;3,55;1,6
4/04/2012;2,016,605;0,02;0,67;3,55;1,62
5/04/2012;201,7;0,02;0,66;3,55;1,64
6/04/2012;2,017,396;0,02;0,66;3,55;1,66
7/04/2012;2,017,792;0,02;0,65;3,55;1,68
8/04/2012;2,018,188;0,02;0,65;3,55;1,7
9/04/2012;2,018,584;0,02;0,64;3,55;1,72
10/04/2012;201,898;0,02;0,64;3,55;1,74
11/04/2012;2,019,376;0,02;0,63;3,55;1,76
12/04/2012;2,019,772;0,02;0,63;3,55;1,78
13/04/2012;2,020,168;0,02;0,62;3,55;1,8
14/04/2012;2,020,565;0,02;0,62;3,55;1,82
15/04/2012;2,020,961;0,02;0,61;3,55;1,84
16/04/2012;2,021,042;0;0,59;3,55;1,84
17/04/2012;2,021,123;0;0,58;3,54;1,85
18/04/2012;2,021,203;0;0,56;3,54;1,85
19/04/2012;2,021,284;0;0,55;3,53;1,86
20/04/2012;2,021,365;0;0,53;3,53;1,86
21/04/2012;2,021,446;0;0,52;3,52;1,86
22/04/2012;2,021,527;0;0,5;3,52;1,87
23/04/2012;2,021,607;0;0,48;3,51;1,87
24/04/2012;2,021,688;0;0,47;3,51;1,88
25/04/2012;2,021,769;0;0,45;3,5;1,88
26/04/2012;202,185;0;0,44;3,5;1,88
27/04/2012;2,021,931;0;0,42;3,49;1,89
28/04/2012;2,022,012;0;0,41;3,49;1,89
29/04/2012;2,022,092;0;0,39;3,48;1,9
30/04/2012;2,022,173;0;0,37;3,48;1,9
1/05/2012;2,022,254;0;0,34;3,47;1,9
2/05/2012;2,022,335;0;0,32;3,47;1,91
3/05/2012;2,022,416;0;0,31;3,46;1,91
4/05/2012;2,022,497;0;0,29;3,46;1,92
5/05/2012;2,022,577;0;0,28;3,45;1,92
6/05/2012;2,022,658;0;0,26;3,45;1,92
7/05/2012;2,022,739;0;0,25;3,44;1,93
8/05/2012;202,282;0;0,23;3,44;1,93
9/05/2012;2,022,901;0;0,21;3,43;1,94
10/05/2012;2,022,982;0;0,2;3,42;1,94
11/05/2012;2,023,063;0;0,18;3,42;1,94
12/05/2012;2,023,144;0;0,17;3,41;1,95
13/05/2012;2,023,224;0;0,15;3,41;1,95
14/05/2012;2,023,305;0;0,14;3,4;1,96
15/05/2012;2,023,386;0;0,12;3,4;1,96
16/05/2012;2,023,477;0;0,12;3,4;1,97
17/05/2012;2,023,569;0;0,12;3,4;1,97
18/05/2012;202,366;0;0,12;3,4;1,97
19/05/2012;2,023,751;0;0,12;3,4;1,98
20/05/2012;2,023,843;0;0,12;3,4;1,98
21/05/2012;2,023,934;0;0,12;3,4;1,99
22/05/2012;2,024,025;0;0,12;3,4;1,99
23/05/2012;2,024,117;0;0,12;3,4;2
24/05/2012;2,024,208;0;0,12;3,41;2
25/05/2012;2,024,299;0;0,13;3,41;2,01
26/05/2012;2,024,391;0;0,13;3,41;2,01
27/05/2012;2,024,482;0;0,13;3,41;2,02
28/05/2012;2,024,573;0;0,13;3,41;2,02
29/05/2012;2,024,665;0;0,13;3,41;2,03
30/05/2012;2,024,756;0;0,13;3,41;2,03
31/05/2012;2,024,848;0;0,13;3,41;2,03
1/06/2012;2,024,939;0;0,13;3,41;2,04
2/06/2012;202,503;0;0,13;3,41;2,04
3/06/2012;2,025,122;0;0,13;3,41;2,05
4/06/2012;2,025,213;0;0,13;3,41;2,05
5/06/2012;2,025,305;0;0,13;3,41;2,06
6/06/2012;2,025,396;0;0,14;3,41;2,06
7/06/2012;2,025,487;0;0,14;3,41;2,07
8/06/2012;2,025,579;0;0,14;3,42;2,07
9/06/2012;202,567;0;0,14;3,42;2,08
10/06/2012;2,025,762;0;0,14;3,42;2,08
11/06/2012;2,025,853;0;0,14;3,42;2,09
12/06/2012;2,025,944;0;0,14;3,42;2,09
13/06/2012;2,026,036;0;0,14;3,42;2,09
14/06/2012;2,026,127;0;0,14;3,42;2,1
15/06/2012;2,026,219;0;0,14;3,42;2,1
16/06/2012;2,026,421;0,01;0,15;3,42;2,11
17/06/2012;2,026,624;0,01;0,15;3,42;2,12
18/06/2012;2,026,826;0,01;0,16;3,42;2,13
19/06/2012;2,027,028;0,01;0,16;3,42;2,14
20/06/2012;2,027,231;0,01;0,17;3,42;2,15
21/06/2012;2,027,433;0,01;0,17;3,42;2,17
22/06/2012;2,027,636;0,01;0,18;3,42;2,18
23/06/2012;2,027,838;0,01;0,18;3,43;2,19
24/06/2012;2,028,041;0,01;0,19;3,43;2,2
25/06/2012;2,028,243;0,01;0,19;3,43;2,21
26/06/2012;2,028,446;0,01;0,2;3,43;2,22
27/06/2012;2,028,648;0,01;0,21;3,43;2,23
28/06/2012;2,028,851;0,01;0,21;3,43;2,24
29/06/2012;2,029,053;0,01;0,22;3,43;2,25
30/06/2012;2,029,256;0,01;0,22;3,43;2,26
1/07/2012;2,029,459;0,01;0,22;3,43;2,27
2/07/2012;2,029,661;0,01;0,23;3,43;2,28
3/07/2012;2,029,864;0,01;0,23;3,43;2,29
4/07/2012;2,030,067;0,01;0,24;3,43;2,3
5/07/2012;2,030,269;0,01;0,25;3,43;2,31
6/07/2012;2,030,472;0,01;0,25;3,43;2,32
7/07/2012;2,030,675;0,01;0,26;3,43;2,33
8/07/2012;2,030,878;0,01;0,26;3,44;2,34
9/07/2012;203,108;0,01;0,27;3,44;2,35
10/07/2012;2,031,283;0,01;0,27;3,44;2,36
11/07/2012;2,031,486;0,01;0,28;3,44;2,37
12/07/2012;2,031,689;0,01;0,28;3,44;2,38
13/07/2012;2,031,892;0,01;0,29;3,44;2,39
14/07/2012;2,032,095;0,01;0,29;3,44;2,4
15/07/2012;2,032,298;0,01;0,3;3,44;2,41
16/07/2012;203,235;0;0,29;3,43;2,41
17/07/2012;2,032,403;0;0,29;3,42;2,42
18/07/2012;2,032,455;0;0,28;3,42;2,42
19/07/2012;2,032,508;0;0,27;3,41;2,42
20/07/2012;203,256;0;0,26;3,4;2,42
21/07/2012;2,032,613;0;0,26;3,39;2,43
22/07/2012;2,032,665;0;0,25;3,38;2,43
23/07/2012;2,032,717;0;0,24;3,38;2,43
24/07/2012;203,277;0;0,23;3,37;2,43
25/07/2012;2,032,822;0;0,23;3,36;2,44
26/07/2012;2,032,875;0;0,22;3,35;2,44
27/07/2012;2,032,927;0;0,21;3,34;2,44
28/07/2012;203,298;0;0,2;3,34;2,44
29/07/2012;2,033,032;0;0,2;3,33;2,45
30/07/2012;2,033,085;0;0,19;3,32;2,45
31/07/2012;2,033,137;0;0,19;3,31;2,45
1/08/2012;2,033,189;0;0,18;3,3;2,46
2/08/2012;2,033,242;0;0,18;3,3;2,46
3/08/2012;2,033,294;0;0,17;3,29;2,46
4/08/2012;2,033,347;0;0,16;3,28;2,46
5/08/2012;2,033,399;0;0,15;3,27;2,47
6/08/2012;2,033,452;0;0,15;3,26;2,47
7/08/2012;2,033,504;0;0,14;3,26;2,47
8/08/2012;2,033,557;0;0,13;3,25;2,47
9/08/2012;2,033,609;0;0,12;3,24;2,48
10/08/2012;2,033,662;0;0,12;3,23;2,48
11/08/2012;2,033,714;0;0,11;3,22;2,48
12/08/2012;2,033,766;0;0,1;3,22;2,48
13/08/2012;2,033,819;0;0,09;3,21;2,49
14/08/2012;2,033,871;0;0,09;3,2;2,49
15/08/2012;2,033,924;0;0,08;3,19;2,49
16/08/2012;2,033,911;0;0,08;3,19;2,49
17/08/2012;2,033,898;0;0,07;3,18;2,49
18/08/2012;2,033,885;0;0,07;3,18;2,49
19/08/2012;2,033,872;0;0,07;3,17;2,49
20/08/2012;2,033,858;0;0,06;3,17;2,49
21/08/2012;2,033,845;0;0,06;3,16;2,49
22/08/2012;2,033,832;0;0,06;3,16;2,49
23/08/2012;2,033,819;0;0,05;3,15;2,49
24/08/2012;2,033,806;0;0,05;3,15;2,49
25/08/2012;2,033,793;0;0,05;3,14;2,49
26/08/2012;203,378;0;0,04;3,13;2,48
27/08/2012;2,033,767;0;0,04;3,13;2,48
28/08/2012;2,033,753;0;0,04;3,12;2,48
29/08/2012;203,374;0;0,03;3,12;2,48
30/08/2012;2,033,727;0;0,03;3,11;2,48
31/08/2012;2,033,714;0;0,03;3,11;2,48
1/09/2012;2,033,701;0;0,03;3,1;2,48
2/09/2012;2,033,688;0;0,02;3,1;2,48
3/09/2012;2,033,675;0;0,02;3,09;2,48
4/09/2012;2,033,662;0;0,02;3,09;2,48
5/09/2012;2,033,648;0;0,01;3,08;2,48
6/09/2012;2,033,635;0;0,01;3,08;2,48
7/09/2012;2,033,622;0;0,01;3,07;2,48
8/09/2012;2,033,609;0;0;3,07;2,48
9/09/2012;2,033,596;0;0;3,06;2,48
10/09/2012;2,033,583;0;0;3,05;2,48
11/09/2012;203,357;0;-0,01;3,05;2,47
12/09/2012;2,033,557;0;-0,01;3,04;2,47
13/09/2012;2,033,543;0;-0,01;3,04;2,47
14/09/2012;203,353;0;-0,02;3,03;2,47
15/09/2012;2,033,517;0;-0,02;3,03;2,47
16/09/2012;2,033,544;0;-0,02;3,03;2,47
17/09/2012;2,033,571;0;-0,02;3,03;2,47
18/09/2012;2,033,598;0;-0,01;3,04;2,48
19/09/2012;2,033,625;0;-0,01;3,04;2,48
20/09/2012;2,033,653;0;-0,01;3,04;2,48
21/09/2012;203,368;0;-0,01;3,04;2,48
22/09/2012;2,033,707;0;-0,01;3,04;2,48
23/09/2012;2,033,734;0;0;3,05;2,48
24/09/2012;2,033,761;0;0;3,05;2,48
25/09/2012;2,033,788;0;0;3,05;2,49
26/09/2012;2,033,815;0;0;3,05;2,49
27/09/2012;2,033,842;0;0;3,06;2,49
28/09/2012;2,033,869;0;0,01;3,06;2,49
29/09/2012;2,033,897;0;0,01;3,06;2,49
30/09/2012;2,033,924;0;0,01;3,06;2,49
1/10/2012;2,033,951;0;0,01;3,07;2,49
2/10/2012;2,033,978;0;0,01;3,07;2,49
3/10/2012;2,034,005;0;0,02;3,07;2,5
4/10/2012;2,034,032;0;0,02;3,07;2,5
5/10/2012;2,034,059;0;0,02;3,08;2,5
6/10/2012;2,034,086;0;0,02;3,08;2,5
7/10/2012;2,034,113;0;0,02;3,08;2,5
8/10/2012;2,034,141;0;0,03;3,08;2,5
9/10/2012;2,034,168;0;0,03;3,09;2,5
10/10/2012;2,034,195;0;0,03;3,09;2,51
11/10/2012;2,034,222;0;0,03;3,09;2,51
12/10/2012;2,034,249;0;0,03;3,09;2,51
13/10/2012;2,034,276;0;0,04;3,1;2,51
14/10/2012;2,034,303;0;0,04;3,1;2,51
15/10/2012;203,433;0;0,04;3,1;2,51
16/10/2012;203,452;0,01;0,05;3,1;2,52
17/10/2012;203,471;0,01;0,06;3,1;2,53
18/10/2012;203,49;0,01;0,06;3,1;2,54
19/10/2012;203,509;0,01;0,07;3,1;2,55
20/10/2012;203,528;0,01;0,08;3,1;2,56
21/10/2012;2,035,471;0,01;0,09;3,1;2,57
22/10/2012;2,035,661;0,01;0,1;3,1;2,58
23/10/2012;2,035,851;0,01;0,1;3,09;2,59
24/10/2012;2,036,041;0,01;0,11;3,09;2,6
25/10/2012;2,036,231;0,01;0,12;3,09;2,61
26/10/2012;2,036,421;0,01;0,13;3,09;2,62
27/10/2012;2,036,612;0,01;0,14;3,09;2,63
28/10/2012;2,036,802;0,01;0,14;3,09;2,64
29/10/2012;2,036,992;0,01;0,15;3,09;2,65
30/10/2012;2,037,182;0,01;0,16;3,09;2,66
31/10/2012;2,037,373;0,01;0,17;3,09;2,67
1/11/2012;2,037,563;0,01;0,18;3,09;2,68
2/11/2012;2,037,753;0,01;0,19;3,09;2,69
3/11/2012;2,037,944;0,01;0,19;3,09;2,69
4/11/2012;2,038,134;0,01;0,2;3,09;2,7
5/11/2012;2,038,325;0,01;0,21;3,09;2,71
6/11/2012;2,038,515;0,01;0,22;3,09;2,72
7/11/2012;2,038,705;0,01;0,23;3,09;2,73
8/11/2012;2,038,896;0,01;0,23;3,08;2,74
9/11/2012;2,039,086;0,01;0,24;3,08;2,75
10/11/2012;2,039,277;0,01;0,25;3,08;2,76
11/11/2012;2,039,467;0,01;0,26;3,08;2,77
12/11/2012;2,039,658;0,01;0,27;3,08;2,78
13/11/2012;2,039,848;0,01;0,27;3,08;2,79
14/11/2012;2,040,039;0,01;0,28;3,08;2,8
15/11/2012;204,023;0,01;0,29;3,08;2,81
16/11/2012;2,040,339;0,01;0,29;3,08;2,82
17/11/2012;2,040,447;0,01;0,28;3,08;2,82
18/11/2012;2,040,556;0,01;0,28;3,08;2,83
19/11/2012;2,040,665;0,01;0,27;3,08;2,83
20/11/2012;2,040,774;0,01;0,27;3,07;2,84
